category,folder,file,converted
C_yesno_comprehension,Scope ambiguity autism spectrum survey aug 16 2010,2010-08-16_Batch_307022.csv,0
C_yesno_comprehension,Scope ambiguity autism spectrum survey aug 16 2010,2010-08-16_Batch_307070.csv,0
C_yesno_comprehension,Scope ambiguity autism spectrum survey aug 16 2010,2010-08-16_Batch_306963.csv,0
C_yesno_comprehension,Scope ambiguity survey presup disambig aug 2010,2010-08-08_Batch_301859.csv,0
C_yesno_comprehension,Scope ambiguity survey presup disambig july 2010,2010-07-11_Batch_280872.csv,0
C_yesno_comprehension,Uli Piraha English thing 2,2018-09-10_Batch_3367147.csv,0
C_yesno_comprehension,WO_expt3_English,2019-10-23_Batch_3811515.csv,0
C_yesno_comprehension,WO_expt3_English,2019-10-24_Batch_3812307.csv,0
C_yesno_comprehension,WO_expt3_English,2019-10-23_Batch_3811900.csv,0
C_yesno_comprehension,Yuhan_depth-charge_ComQ,2020-11-09_Batch_4245020.csv,0
C_yesno_comprehension,Yuhan_depth-charge_ComQ,2020-11-09_Batch_4245503.csv,0
C_yesno_comprehension,Yuhan_depth-charge_YNCQ 1,2020-07-10_Batch_4112070.csv,0
C_yesno_comprehension,[actual run] Effect of context on sentence comprehension - ActPass NC,2022-03-30_Batch_4703318.csv,0
C_yesno_comprehension,[actual run] Effect of context on sentence comprehension - ActPass NC,2022-01-16_Batch_4649820.csv,0
C_yesno_comprehension,[actual run] Effect of context on sentence comprehension - ActPass NC,2022-01-07_Batch_4644048.csv,0
C_yesno_comprehension,[actual run] Effect of context on sentence comprehension - ActPass NC,2022-01-03_Batch_4641190.csv,0
C_yesno_comprehension,[actual run] Effect of context on sentence comprehension - ActPass NC,2022-04-01_Batch_4705194.csv,0
C_yesno_comprehension,[actual run] Effect of context on sentence comprehension - ActPass NC,2022-03-31_Batch_4704446.csv,0
C_yesno_comprehension,[actual run] Effect of context on sentence comprehension - ActPass NC,2022-04-12_Batch_4714697.csv,0
C_yesno_comprehension,[actual run] Effect of context on sentence comprehension - ActPass NS,2022-04-13_Batch_4715547.csv,0
C_yesno_comprehension,[actual run] Effect of context on sentence comprehension - ActPass NS,2022-01-15_Batch_4649406.csv,0
C_yesno_comprehension,[actual run] Effect of context on sentence comprehension - ActPass NS,2022-01-05_Batch_4642614.csv,0
C_yesno_comprehension,[actual run] Effect of context on sentence comprehension - ActPass NS,2022-04-13_Batch_4716200.csv,0
C_yesno_comprehension,[actual run] Effect of context on sentence comprehension - ActPass NS,2022-01-15_Batch_4649603.csv,0
C_yesno_comprehension,[actual run] Effect of context on sentence comprehension - ActPass NS,2022-04-09_Batch_4711440.csv,0
C_yesno_comprehension,[actual run] Effect of context on sentence comprehension - ActPass NS,2022-04-08_Batch_4710564.csv,0
C_yesno_comprehension,[actual run] Effect of context on sentence comprehension - ActPass NS,2022-04-14_Batch_4716653.csv,0
C_yesno_comprehension,[actual run] Effect of context on sentence comprehension - ActPass NS,2022-01-06_Batch_4643366.csv,0
C_yesno_comprehension,[actual run] Effect of context on sentence comprehension - ActPass NS,2022-04-07_Batch_4709750.csv,0
C_yesno_comprehension,[actual run] Effect of context on sentence comprehension - ActPass SP,2022-04-06_Batch_4709160.csv,0
C_yesno_comprehension,[actual run] Effect of context on sentence comprehension - ActPass SP,2022-04-04_Batch_4707077.csv,0
C_yesno_comprehension,[actual run] Effect of context on sentence comprehension - ActPass SP,2022-04-13_Batch_4716074.csv,0
C_yesno_comprehension,[actual run] Effect of context on sentence comprehension - ActPass SP,2022-01-10_Batch_4645674.csv,0
C_yesno_comprehension,[actual run] Effect of context on sentence comprehension - ActPass SP,2022-01-04_Batch_4641875.csv,0
C_yesno_comprehension,[actual run] Effect of context on sentence comprehension - ActPass SP,2022-04-14_Batch_4716510.csv,0
C_yesno_comprehension,[actual run] Effect of context on sentence comprehension - ActPass SP,2022-01-14_Batch_4648884.csv,0
C_yesno_comprehension,[actual run] Effect of context on sentence comprehension - ActPass SP,2022-04-05_Batch_4707802.csv,0
C_yesno_comprehension,[actual run] Effect of context on sentence comprehension - ActPass SP,2022-04-02_Batch_4705998.csv,0
C_yesno_comprehension,[actual run] Effect of context on sentence comprehension - DOPO NC,2022-01-13_Batch_4647941.csv,0
C_yesno_comprehension,[actual run] Effect of context on sentence comprehension - DOPO NC,2022-03-07_Batch_4686205.csv,0
C_yesno_comprehension,[actual run] Effect of context on sentence comprehension - DOPO NC,2022-03-12_Batch_4690194.csv,0
C_yesno_comprehension,[actual run] Effect of context on sentence comprehension - DOPO NC,2021-12-22_Batch_4636502.csv,0
C_yesno_comprehension,[actual run] Effect of context on sentence comprehension - DOPO NC,2022-03-10_Batch_4688788.csv,0
C_yesno_comprehension,[actual run] Effect of context on sentence comprehension - DOPO NC,2022-03-14_Batch_4691009.csv,0
C_yesno_comprehension,[actual run] Effect of context on sentence comprehension - DOPO NC,2022-03-15_Batch_4692401.csv,0
C_yesno_comprehension,[actual run] Effect of context on sentence comprehension - DOPO NC,2021-12-17_Batch_4633826.csv,0
C_yesno_comprehension,[actual run] Effect of context on sentence comprehension - DOPO NS,2022-01-12_Batch_4647270.csv,0
C_yesno_comprehension,[actual run] Effect of context on sentence comprehension - DOPO NS,2022-04-11_Batch_4713455.csv,0
C_yesno_comprehension,[actual run] Effect of context on sentence comprehension - DOPO NS,2022-03-26_Batch_4700594.csv,0
C_yesno_comprehension,[actual run] Effect of context on sentence comprehension - DOPO NS,2022-03-24_Batch_4699050.csv,0
C_yesno_comprehension,[actual run] Effect of context on sentence comprehension - DOPO NS,2022-01-13_Batch_4648211.csv,0
C_yesno_comprehension,[actual run] Effect of context on sentence comprehension - DOPO NS,2022-01-11_Batch_4646505.csv,0
C_yesno_comprehension,[actual run] Effect of context on sentence comprehension - DOPO NS,2021-12-20_Batch_4635448.csv,0
C_yesno_comprehension,[actual run] Effect of context on sentence comprehension - DOPO NS,2021-12-22_Batch_4636290.csv,0
C_yesno_comprehension,[actual run] Effect of context on sentence comprehension - DOPO NS,2021-12-20_Batch_4635171.csv,0
C_yesno_comprehension,[actual run] Effect of context on sentence comprehension - DOPO NS,2022-03-27_Batch_4701030.csv,0
C_yesno_comprehension,[actual run] Effect of context on sentence comprehension - DOPO SP,2021-12-21_Batch_4635790.csv,0
C_yesno_comprehension,[actual run] Effect of context on sentence comprehension - DOPO SP,2022-03-15_Batch_4691942.csv,0
C_yesno_comprehension,[actual run] Effect of context on sentence comprehension - DOPO SP,2022-03-21_Batch_4696541.csv,0
C_yesno_comprehension,[actual run] Effect of context on sentence comprehension - DOPO SP,2022-03-11_Batch_4689442.csv,0
C_yesno_comprehension,[actual run] Effect of context on sentence comprehension - DOPO SP,2021-12-17_Batch_4634120.csv,0
C_yesno_comprehension,[actual run] Effect of context on sentence comprehension - DOPO SP,2022-04-12_Batch_4715277.csv,0
C_yesno_comprehension,[actual run] Effect of context on sentence comprehension - DOPO SP,2022-01-11_Batch_4646835.csv,0
C_yesno_comprehension,[actual run] Effect of context on sentence comprehension - DOPO SP,2022-03-21_Batch_4696116.csv,0
C_yesno_comprehension,[actual run] Effect of context on sentence comprehension - DOPO SP,2022-03-22_Batch_4697121.csv,0
C_yesno_comprehension,[actual run] Effect of context on sentence comprehension - DOPO SP,2022-03-28_Batch_4701539.csv,0
C_yesno_comprehension,depth-charge_ComQ_implausible_Yuhan,2021-01-08_Batch_4298040.csv,0
C_yesno_comprehension,depth-charge_ComQ_implausible_Yuhan,2021-01-11_Batch_4300088.csv,0
C_yesno_comprehension,effect of prior in noisy channel - Lia 2,2022-06-29_Batch_4771411.csv,0
C_yesno_comprehension,noisy channel expt 10 oct 20 2011,2011-10-20_Batch_628900.csv,0
C_yesno_comprehension,noisy channel expt 11 oct 20 2011,2011-10-20_Batch_628995.csv,0
C_yesno_comprehension,noisy channel expt 11 oct 20 2011,2011-10-20_Batch_629101.csv,0
C_yesno_comprehension,noisy channel expt 11 oct 20 2011,2011-10-23_Batch_630893.csv,0
C_yesno_comprehension,noisy channel expt 12 oct 23 2011,2011-10-23_Batch_630722.csv,0
C_yesno_comprehension,noisy channel expt 12 oct 23 2011,2011-10-23_Batch_630811.csv,0
C_yesno_comprehension,noisy channel expt 12 oct 23 2011,2011-10-23_Batch_630842.csv,0
C_yesno_comprehension,noisy channel expt 13 oct 24 2011 active passive,2011-10-24_Batch_631314.csv,0
C_yesno_comprehension,noisy channel expt 13 oct 24 2011 dopo for,2011-10-24_Batch_631317.csv,0
C_yesno_comprehension,noisy channel expt 13 oct 24 2011 dopo to,2011-10-24_Batch_631316.csv,0
C_yesno_comprehension,noisy channel expt 13 oct 24 2011 loc inversion,2011-10-24_Batch_631320.csv,0
C_yesno_comprehension,noisy channel expt 13 oct 24 2011 trans intrans,2011-10-24_Batch_631321.csv,0
C_yesno_comprehension,noisy channel expt 14 dec 16 2011,2011-12-16_Batch_672389.csv,0
C_yesno_comprehension,noisy channel expt 14a dec 17 2011 locative,2011-12-17_Batch_673155.csv,0
C_yesno_comprehension,noisy channel expt 14b dec 16 2011 dopo to,2011-12-16_Batch_672781.csv,0
C_yesno_comprehension,noisy channel expt 14c dec 17 2011 dopo for,2011-12-17_Batch_673154.csv,0
C_yesno_comprehension,noisy channel expt 14d dec 17 2011 active passive,2011-12-17_Batch_673157.csv,0
C_yesno_comprehension,noisy channel expt 14e dec 17 2011 trans intrans,2011-12-17_Batch_673158.csv,0
C_yesno_comprehension,noisy channel expt 4 aug 29 2011,2011-08-29_Batch_592011.csv,0
C_yesno_comprehension,noisy channel expt 5 aug 29 2011,2011-08-29_Batch_592323.csv,0
C_yesno_comprehension,noisy channel expt 6 sept 7 2011,2011-09-07_Batch_597331.csv,0
C_yesno_comprehension,noisy channel expt 7 sept 13 2011,2011-09-13_Batch_601331.csv,0
C_yesno_comprehension,noisy channel expt 8 oct 11 2011,2011-10-11_Batch_622099.csv,0
C_yesno_comprehension,noisy channel expt 8 oct 11 2011,2011-10-11_Batch_622208.csv,0
C_yesno_comprehension,noisy channel expt 9 oct 16 2011,2011-10-17_Batch_626832.csv,0
C_yesno_comprehension,plausibility control Nov 24,2017-11-24_Batch_3022647.csv,0
C_yesno_comprehension,plausibility control Nov 24,2017-11-24_Batch_3022652.csv,0
C_yesno_comprehension,trans-intrans replication 2 of Gibson et al (2013),2019-05-25_Batch_3655392.csv,0
C_yesno_comprehension,trans-intrans replication 2 of Gibson et al (2013),2019-05-25_Batch_3655351.csv,0
C_yesno_comprehension,trans-intrans replication 2 of Gibson et al (2013),2019-05-25_Batch_3655377.csv,0
C_yesno_comprehension,word length context oct 1 2013,2013-10-01_Batch_1282614.csv,0
C_yesno_comprehension,word length context oct 1 2013,2013-10-01_Batch_1282720.csv,0
C_yesno_comprehension,word-length-context kyle before-after expt nov 17 2011,2013-12-02_Batch_1348013.csv,0
C_yesno_comprehension,word-length-context kyle before-after expt nov 17 2011,2013-12-02_Batch_1348006.csv,0
C_yesno_comprehension,word-length-context kyle before-after expt nov 17 2011,2011-11-17_Batch_649132.csv,0
C_yesno_comprehension,word-length-context kyle before-after expt nov 17 2011,2013-12-04_Batch_1351037.csv,0
C_yesno_comprehension,word-length-context kyle before-after expt nov 17 2011,2011-11-17_Batch_648901.csv,0
C_yesno_comprehension,word-length-context kyle nov 8 2011,2011-11-07_Batch_641870.csv,0
C_yesno_comprehension,word-length-context kyle nov 8 2011,2011-11-08_Batch_642132.csv,0
C_yesno_comprehension,word-length-context sentence naturalness survey expt 2 May 4 2011,2011-05-04_Batch_511047.csv,0
D_memory_or_RT_game,Copy of Symbol Memorability (4 glyphs -- same 2 for each word) 2,2014-07-03_Batch_1591841.csv,0
D_memory_or_RT_game,Memorability (all nonwords),2014-10-09_Batch_1695225.csv,0
D_memory_or_RT_game,Memorability (all nonwords),2014-08-27_Batch_1653807.csv,0
D_memory_or_RT_game,Memorability (all nonwords) PILOT,2014-08-21_Batch_1647960.csv,0
D_memory_or_RT_game,Memorability (pilot),2014-05-29_Batch_1550922.csv,0
D_memory_or_RT_game,Memorability (words vs. nonwords),2014-06-08_Batch_1561596.csv,0
D_memory_or_RT_game,Memorability (words vs. nonwords),2014-08-01_Batch_1625429.csv,0
D_memory_or_RT_game,Memorability (words vs. nonwords),2014-06-03_Batch_1556748.csv,0
D_memory_or_RT_game,Memorability (words vs. nonwords) PILOT,2014-07-30_Batch_1622776.csv,0
D_memory_or_RT_game,Memorability 2,2014-05-30_Batch_1552385.csv,0
D_memory_or_RT_game,Ospan,2014-08-04_Batch_1628970.csv,0
D_memory_or_RT_game,Ospan,2014-08-04_Batch_1628092.csv,0
D_memory_or_RT_game,Ospan,2014-10-09_Batch_1695241.csv,0
D_memory_or_RT_game,Ospan (second pilot),2014-08-20_Batch_1646363.csv,0
D_memory_or_RT_game,Ospan 4 (pilot),2014-08-04_Batch_1628617.csv,0
D_memory_or_RT_game,Ospan PILOT (2-4),2014-08-06_Batch_1630641.csv,0
D_memory_or_RT_game,Ospan PILOT 1,2014-08-01_Batch_1625460.csv,0
D_memory_or_RT_game,Ospan-10-9 17,2014-10-10_Batch_1696355.csv,0
D_memory_or_RT_game,Ospan-11-28 2,2014-11-30_Batch_1751918.csv,0
D_memory_or_RT_game,Ospan-11-28 2,2014-12-02_Batch_1754207.csv,0
D_memory_or_RT_game,Phonotactic learning (Kyle-Morris),2015-04-01_Batch_1883642.csv,0
D_memory_or_RT_game,Phonotactic learning (Kyle-Morris),2015-04-01_Batch_1883458.csv,0
D_memory_or_RT_game,Productivity (Kyle-Morris),2015-04-14_Batch_1901827.csv,0
D_memory_or_RT_game,Productivity (Kyle-Morris),2015-05-14_Batch_1942841.csv,0
D_memory_or_RT_game,Productivity (Kyle-Morris) 5-4,2015-05-04_Batch_1930033.csv,0
D_memory_or_RT_game,Productivity (Kyle-Morris) Pilot 4-3-15,2015-04-03_Batch_1887111.csv,0
D_memory_or_RT_game,Sound Symbolism 5,2014-05-05_Batch_1521414.csv,0
D_memory_or_RT_game,Surprisal,2014-08-06_Batch_1631274.csv,0
D_memory_or_RT_game,Surprisal,2014-08-07_Batch_1631771.csv,0
D_memory_or_RT_game,Symbol Memorability,2014-06-12_Batch_1567196.csv,0
D_memory_or_RT_game,Symbol Memorability,2014-06-12_Batch_1567137.csv,0
D_memory_or_RT_game,Symbol Memorability (3 glyphs) 1,2014-06-16_Batch_1571556.csv,0
D_memory_or_RT_game,Symbol Memorability (4 glyphs),2014-06-23_Batch_1579986.csv,0
D_memory_or_RT_game,Symbol Memorability (4 glyphs),2014-06-23_Batch_1579981.csv,0
D_memory_or_RT_game,Tension 2,2014-06-12_Batch_1567213.csv,0
D_memory_or_RT_game,Tufa 2,2014-05-29_Batch_1551107.csv,0
D_memory_or_RT_game,Word Learning 2,2013-06-11_Batch_1174745.csv,0
D_memory_or_RT_game,Word Learning with familiarization (Kyle-Morris) 1,2015-05-14_Batch_1942839.csv,0
D_memory_or_RT_game,Word Learning- Concreteness (Kyle-Morris) 1,2015-05-14_Batch_1942838.csv,0
E_surveycode_only_data_external,Arg Struct Judgments - Dats 2,2017-07-20_Batch_2878668.csv,0
E_surveycode_only_data_external,Arg Struct Judgments - Trans 1,2017-02-20_Batch_2694109.csv,0
E_surveycode_only_data_external,Arg Struct Judgments 2,2017-02-17_Batch_2691661.csv,0
E_surveycode_only_data_external,Caitlyn H Imagery Picture Word,2015-08-19_Batch_2063116.csv,0
E_surveycode_only_data_external,Caitlyn H Imagery Picture Word,2015-08-27_Batch_2071482.csv,0
E_surveycode_only_data_external,Compensation for Attention Task (Langspeed),2019-10-03_Batch_3788449.csv,0
E_surveycode_only_data_external,Compensation for Attention Task (Langspeed),2019-10-03_Batch_3788517.csv,0
E_surveycode_only_data_external,Compensation for Completed HIT (Attention) 2,2019-09-17_Batch_3770206.csv,0
E_surveycode_only_data_external,Copy of HIT Payment 2,2018-05-06_Batch_3222515.csv,0
E_surveycode_only_data_external,Copy of pay worker A1143GKN5T807X 1,2022-09-17_Batch_4845094.csv,0
E_surveycode_only_data_external,Elinor_SubjectsGenerateEvents,2015-08-21_Batch_2065149.csv,0
E_surveycode_only_data_external,Elinor_SubjectsGenerateEvents,2015-08-21_Batch_2065352.csv,0
E_surveycode_only_data_external,Elinor_SubjectsGenerateEvents,2015-08-27_Batch_2071487.csv,0
E_surveycode_only_data_external,Elinor_SubjectsGenerateEvents_Corrected 1,2015-09-01_Batch_2076675.csv,0
E_surveycode_only_data_external,Elinor_Thinking About the Future_btw2 2,2015-11-13_Batch_2161964.csv,0
E_surveycode_only_data_external,Elinor_Thinking About the Future_btw3 2,2015-11-16_Batch_2165308.csv,0
E_surveycode_only_data_external,Elinor_Thinking About the Future_btw4 1,2015-11-16_Batch_2165890.csv,0
E_surveycode_only_data_external,Elinor_Thinking About the Future_btw5 1,2015-11-18_Batch_2169058.csv,0
E_surveycode_only_data_external,Elinor_Thinking About the Future_withinSub,2015-09-10_Batch_2085929.csv,0
E_surveycode_only_data_external,Elinor_Thinking About the Future_withinSub,2015-09-06_Batch_2081469.csv,0
E_surveycode_only_data_external,Elinor_Thinking About the Future_withinSub1,2015-09-10_Batch_2085928.csv,0
E_surveycode_only_data_external,Elinor_Thinking About the Future_withinSub1,2015-09-08_Batch_2083211.csv,0
E_surveycode_only_data_external,Elinor_Thinking About the Future_withinSub2,2015-09-08_Batch_2083208.csv,0
E_surveycode_only_data_external,Elinor_Thinking About the Future_withinSub2,2015-09-06_Batch_2081470.csv,0
E_surveycode_only_data_external,Elinor_Thinking About the Future_withinSub2,2015-09-10_Batch_2085926.csv,0
E_surveycode_only_data_external,Elinor_Thinking About the Future_withinSub3,2015-09-06_Batch_2081471.csv,0
E_surveycode_only_data_external,Elinor_Thinking About the Future_withinSub3,2015-09-10_Batch_2085924.csv,0
E_surveycode_only_data_external,Elinor_Thinking About the Future_withinSub3,2015-09-08_Batch_2083205.csv,0
E_surveycode_only_data_external,Elinor_Thinking About the Future_withinSub4,2015-09-06_Batch_2081472.csv,0
E_surveycode_only_data_external,Elinor_Thinking About the Future_withinSub4,2015-09-08_Batch_2083202.csv,0
E_surveycode_only_data_external,Elinor_Thinking About the Future_withinSub4,2015-09-10_Batch_2085922.csv,0
E_surveycode_only_data_external,Elinor_Thinking About the Future_withinSub5,2015-09-10_Batch_2085921.csv,0
E_surveycode_only_data_external,Elinor_Thinking About the Future_withinSub5,2015-09-08_Batch_2083199.csv,0
E_surveycode_only_data_external,Elinor_Thinking About the Future_withinSub6,2015-09-08_Batch_2083197.csv,0
E_surveycode_only_data_external,Elinor_Thinking About the Future_withinSub6,2015-09-10_Batch_2085918.csv,0
E_surveycode_only_data_external,Elinor_Thinking About the Future_withinSub7,2015-09-08_Batch_2083195.csv,0
E_surveycode_only_data_external,Elinor_Thinking About the Future_withinSub7,2015-09-10_Batch_2085914.csv,0
E_surveycode_only_data_external,Elinor_Thinking About the Future_withinSub7,2015-09-10_Batch_2085920.csv,0
E_surveycode_only_data_external,Elinor_VisualVerbalThinking1,2016-07-15_Batch_2466112.csv,0
E_surveycode_only_data_external,Elinor_VisualVerbalThinking1,2016-07-14_Batch_2464176.csv,0
E_surveycode_only_data_external,Elinor_abstract_distance2_independence1 1,2015-12-22_Batch_2209452.csv,0
E_surveycode_only_data_external,Elinor_abstract_distance3_independence1 1,2015-12-23_Batch_2210411.csv,0
E_surveycode_only_data_external,Elinor_abstract_distance_independence1 1,2015-12-21_Batch_2208552.csv,0
E_surveycode_only_data_external,Elinor_interactivity1 2,2016-07-20_Batch_2471301.csv,0
E_surveycode_only_data_external,Elinor_likelihood1,2016-07-16_Batch_2466950.csv,0
E_surveycode_only_data_external,Elinor_likelihood1,2016-07-19_Batch_2468957.csv,0
E_surveycode_only_data_external,Elinor_valence1 1,2016-07-21_Batch_2471630.csv,0
E_surveycode_only_data_external,Form&Meaning 1,2023-01-25_Batch_4995867.csv,0
E_surveycode_only_data_external,Form&Meaning 1,2023-01-30_Batch_4999290.csv,0
E_surveycode_only_data_external,Form&Meaning 10 1,2023-02-15_Batch_5011283.csv,0
E_surveycode_only_data_external,Form&Meaning 11 1,2023-02-15_Batch_5011285.csv,0
E_surveycode_only_data_external,Form&Meaning 12 1,2023-02-15_Batch_5011287.csv,0
E_surveycode_only_data_external,Form&Meaning 13 1,2023-02-15_Batch_5011767.csv,0
E_surveycode_only_data_external,Form&Meaning 14 1,2023-02-15_Batch_5011770.csv,0
E_surveycode_only_data_external,Form&Meaning 15 1,2023-02-15_Batch_5011773.csv,0
E_surveycode_only_data_external,Form&Meaning 16,2023-02-15_Batch_5011776.csv,0
E_surveycode_only_data_external,Form&Meaning 16,2023-02-19_Batch_5014908.csv,0
E_surveycode_only_data_external,Form&Meaning 17 1,2023-02-15_Batch_5011779.csv,0
E_surveycode_only_data_external,Form&Meaning 18 1,2023-02-19_Batch_5014910.csv,0
E_surveycode_only_data_external,Form&Meaning 18 1,2023-02-15_Batch_5011781.csv,0
E_surveycode_only_data_external,Form&Meaning 19 1,2023-02-15_Batch_5011784.csv,0
E_surveycode_only_data_external,Form&Meaning 2,2023-01-30_Batch_4999460.csv,0
E_surveycode_only_data_external,Form&Meaning 2,2023-01-30_Batch_4999295.csv,0
E_surveycode_only_data_external,Form&Meaning 20 1,2023-02-19_Batch_5014911.csv,0
E_surveycode_only_data_external,Form&Meaning 20 1,2023-02-15_Batch_5011786.csv,0
E_surveycode_only_data_external,Form&Meaning 3,2023-01-30_Batch_4999300.csv,0
E_surveycode_only_data_external,Form&Meaning 3,2023-01-30_Batch_4999467.csv,0
E_surveycode_only_data_external,Form&Meaning 4,2023-01-30_Batch_4999304.csv,0
E_surveycode_only_data_external,Form&Meaning 4,2023-01-30_Batch_4999464.csv,0
E_surveycode_only_data_external,Form&Meaning 5,2023-01-30_Batch_4999305.csv,0
E_surveycode_only_data_external,Form&Meaning 5,2023-01-30_Batch_4999465.csv,0
E_surveycode_only_data_external,Form&Meaning 6 1,2023-02-01_Batch_5001362.csv,0
E_surveycode_only_data_external,Form&Meaning 7 1,2023-02-07_Batch_5005329.csv,0
E_surveycode_only_data_external,Form&Meaning 8 (NEW) 1,2023-02-15_Batch_5011277.csv,0
E_surveycode_only_data_external,Form&Meaning 8 1,2023-02-08_Batch_5006035.csv,0
E_surveycode_only_data_external,Form&Meaning 9 1,2023-02-15_Batch_5011280.csv,0
E_surveycode_only_data_external,HIT Payment - stressTurk 1,2018-05-01_Batch_3215605.csv,0
E_surveycode_only_data_external,HIT Payment 1 20181010 1,2018-10-10_Batch_3397176.csv,0
E_surveycode_only_data_external,HIT Payment 2 20180804 1,2018-08-04_Batch_3328591.csv,0
E_surveycode_only_data_external,HIT Payment 2 20181010 1,2018-10-10_Batch_3397359.csv,0
E_surveycode_only_data_external,HIT Payment 20180804 1,2018-08-04_Batch_3328587.csv,0
E_surveycode_only_data_external,HIT Payment 20181210 1,2018-12-10_Batch_3466170.csv,0
E_surveycode_only_data_external,HIT Payment 20181210 2 2,2018-12-10_Batch_3466182.csv,0
E_surveycode_only_data_external,HIT Payment 20181210 3 1,2018-12-10_Batch_3466189.csv,0
E_surveycode_only_data_external,HIT Payment 20181210 4 1,2018-12-18_Batch_3478491.csv,0
E_surveycode_only_data_external,HIT Payment 3,2018-05-10_Batch_3228239.csv,0
E_surveycode_only_data_external,HIT Payment 4 1,2018-05-19_Batch_3239456.csv,0
E_surveycode_only_data_external,IRQ-VVQ-VARK Survey - Zawad,2020-06-12_Batch_4077317.csv,0
E_surveycode_only_data_external,IRQ-VVQ-VARK Survey - Zawad,2020-06-10_Batch_4074512.csv,0
E_surveycode_only_data_external,IRQ-VVQ-VARK Survey - Zawad,2020-06-12_Batch_4077321.csv,0
E_surveycode_only_data_external,LangSpeed error,2016-02-02_Batch_2253589.csv,0
E_surveycode_only_data_external,LangSpeed error,2015-11-27_Batch_2180043.csv,0
E_surveycode_only_data_external,LangSpeed payment 3,2016-02-12_Batch_2266833.csv,0
E_surveycode_only_data_external,LangSpeed pilot 2,2015-11-24_Batch_2176531.csv,0
E_surveycode_only_data_external,LangSpeed pilot2,2016-02-08_Batch_2261152.csv,0
E_surveycode_only_data_external,LangSpeed pilot2,2016-01-21_Batch_2237888.csv,0
E_surveycode_only_data_external,LangSpeed pilot2,2016-01-30_Batch_2249380.csv,0
E_surveycode_only_data_external,Make-up Payment (Attention Study) 1,2019-09-27_Batch_3782197.csv,0
E_surveycode_only_data_external,Make-up Payment Attention Task,2019-10-07_Batch_3792343.csv,0
E_surveycode_only_data_external,Make-up Payment Attention Task,2019-10-09_Batch_3794799.csv,0
E_surveycode_only_data_external,NoisyBrain,2017-01-06_Batch_2647219.csv,0
E_surveycode_only_data_external,NoisyBrain,2017-01-08_Batch_2648329.csv,0
E_surveycode_only_data_external,NonlitNorming_EaseOfAnswer,2016-05-03_Batch_2381258.csv,0
E_surveycode_only_data_external,NonlitNorming_EaseOfAnswer batch,2016-05-03_Batch_2381782.csv,0
E_surveycode_only_data_external,NonlitNorming_EaseOfAnswer batch,2016-05-03_Batch_2382463.csv,0
E_surveycode_only_data_external,NonlitNorming_EaseOfAnswer batch,2016-05-04_Batch_2382775.csv,0
E_surveycode_only_data_external,NonlitNorming_Naturalness batch,2016-05-05_Batch_2384684.csv,0
E_surveycode_only_data_external,NonlitNorming_Naturalness batch,2016-05-05_Batch_2385250.csv,0
E_surveycode_only_data_external,Nonsense norming 1,2022-11-07_Batch_4925933.csv,0
E_surveycode_only_data_external,Nonsense norming 1,2022-11-02_Batch_4919278.csv,0
E_surveycode_only_data_external,Nonsense norming 1 Pt.2 1,2022-12-23_Batch_4973863.csv,0
E_surveycode_only_data_external,Nonsense norming 2,2022-11-02_Batch_4919303.csv,0
E_surveycode_only_data_external,Nonsense norming 2,2022-11-07_Batch_4925960.csv,0
E_surveycode_only_data_external,Nonsense norming 2 Pt.2 1,2022-12-23_Batch_4973864.csv,0
E_surveycode_only_data_external,Nonsense norming 3,2022-11-07_Batch_4925961.csv,0
E_surveycode_only_data_external,Nonsense norming 3,2022-11-02_Batch_4919309.csv,0
E_surveycode_only_data_external,Nonsense norming 3 Pt.2 1,2022-12-23_Batch_4973865.csv,0
E_surveycode_only_data_external,Nonsense norming 4,2022-11-07_Batch_4926094.csv,0
E_surveycode_only_data_external,Nonsense norming 4,2022-11-02_Batch_4919530.csv,0
E_surveycode_only_data_external,Nonsense norming 4 Pt.2 1,2022-12-23_Batch_4973866.csv,0
E_surveycode_only_data_external,PragMega2_Group1,2016-09-27_Batch_2539602.csv,0
E_surveycode_only_data_external,PragMega2_Group1,2016-09-26_Batch_2539057.csv,0
E_surveycode_only_data_external,PragMega2_Group2,2016-10-05_Batch_2547845.csv,0
E_surveycode_only_data_external,PragMega2_Group2,2016-10-05_Batch_2547408.csv,0
E_surveycode_only_data_external,PragMega2_Group3,2016-10-12_Batch_2554953.csv,0
E_surveycode_only_data_external,PragMega2_Group3,2016-10-12_Batch_2555273.csv,0
E_surveycode_only_data_external,PragMega2_Group4,2016-12-13_Batch_2629362.csv,0
E_surveycode_only_data_external,PragMega2_Group4,2016-10-14_Batch_2557948.csv,0
E_surveycode_only_data_external,PragMega2_Group4,2016-12-12_Batch_2628402.csv,0
E_surveycode_only_data_external,PragMega2_Group4,2016-10-14_Batch_2557476.csv,0
E_surveycode_only_data_external,PragMega2_Group5,2016-10-19_Batch_2562310.csv,0
E_surveycode_only_data_external,PragMega2_Group5,2016-10-18_Batch_2561179.csv,0
E_surveycode_only_data_external,SMvKBIT,2017-06-05_Batch_2826236.csv,0
E_surveycode_only_data_external,SMvKBIT,2017-06-04_Batch_2825532.csv,0
E_surveycode_only_data_external,Thinking About the Future,2015-04-07_Batch_1890165.csv,0
E_surveycode_only_data_external,Thinking About the Future,2015-03-26_Batch_1875387.csv,0
