word,mean,std,n,individual_ratings
JUNCTURE,0.7647058823529411,1.3476559169863187,17,"[0, 0, 0, 2, 0, 3, 0, 0, 4, 0, 0, 0, 3, 1, 0, 0, 0]"
JUNE,0.9444444444444444,1.696786659341787,18,"[0, 1, 5, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 5, 3, 0, 0, 0]"
JUNGLE,0.42105263157894735,0.7685331969757722,19,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 1, 1, 1, 0]"
JUNIOR,0.3,0.6569466853317864,20,"[0, 0, 2, 1, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
JUNIPER,0.0,0.0,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
JUNIPER BERRIES,0.4666666666666667,1.0600988273786194,15,"[0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0, 0, 1]"
JUNK,0.4444444444444444,1.3382263161373766,18,"[0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0]"
JUNK FOOD,1.25,1.51744244666721,20,"[4, 0, 0, 0, 1, 3, 1, 2, 2, 1, 5, 0, 2, 0, 0, 3, 0, 0, 0, 1]"
JUNK MAIL,0.15789473684210525,0.6882472016116853,19,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]"
JUNKIE,0.6052631578947368,1.174951952651004,38,"[0, 0, 5, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 2, 0, 2, 0, 3, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
JUNKING,0.06666666666666667,0.2581988897471611,15,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
JUNKMAN,0.2,0.560611910581388,15,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
JUNKY,0.5625,1.3647344063956182,16,"[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4, 0]"
JUNKYARD,0.4,0.9403246919632545,20,"[1, 0, 0, 0, 0, 0, 4, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
JURISDICTION,0.625,1.5438048235879214,16,"[5, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
JURISDICTIONAL,0.4,0.9102589898327994,15,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 3, 0]"
JURISDICTIONALLY,0.375,1.02469507659596,16,"[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]"
JURIST,0.0625,0.25,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
JUROR,0.11764705882352941,0.3321055820775357,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]"
JURY,0.4117647058823529,1.0036697371030328,17,"[0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
JURYMAN,0.2,0.6958523739384594,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
JURYWOMAN,0.29411764705882354,0.985184366143778,17,"[0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
JUST,1.8,1.9894458366193601,20,"[2, 4, 0, 3, 0, 3, 3, 0, 5, 5, 0, 3, 0, 0, 0, 5, 0, 0, 0, 3]"
JUSTICE,0.875,1.4083086782851737,16,"[0, 1, 3, 0, 0, 0, 0, 0, 2, 1, 5, 0, 1, 0, 0, 1]"
JUSTICE DEPARTMENT,0.4117647058823529,1.2776356840572631,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 0, 0, 0, 0, 0]"
JUSTIFIABILITY,1.411764705882353,1.769845456862398,17,"[0, 0, 0, 2, 0, 1, 2, 4, 0, 0, 0, 4, 4, 5, 1, 0, 1]"
JUSTIFIABLE,1.6111111111111112,1.7536143814113783,18,"[0, 1, 0, 2, 0, 4, 5, 3, 1, 0, 0, 5, 1, 2, 2, 3, 0, 0]"
JUSTIFIABLENESS,1.7142857142857142,2.054210364052382,14,"[5, 2, 5, 0, 0, 0, 2, 0, 2, 5, 0, 0, 0, 3]"
JUSTIFIABLY,2.2941176470588234,2.1143765594836976,17,"[0, 0, 2, 0, 3, 5, 5, 4, 3, 4, 0, 4, 0, 0, 4, 0, 5]"
JUSTIFICATION,2.5555555555555554,2.064325049137546,18,"[2, 5, 4, 4, 0, 3, 0, 0, 5, 5, 2, 0, 0, 4, 5, 4, 3, 0]"
JUSTIFIER,0.5294117647058824,1.0675700831106785,17,"[2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0]"
JUSTIFY,1.1,1.8609561775433732,20,"[0, 4, 0, 0, 0, 0, 2, 4, 0, 5, 0, 0, 0, 2, 0, 5, 0, 0, 0, 0]"
JUSTIFYING,1.4444444444444444,1.756407504043819,18,"[2, 3, 0, 3, 1, 0, 3, 0, 5, 0, 2, 0, 5, 0, 2, 0, 0, 0]"
JUSTLY,1.25,1.6931233465600393,16,"[5, 0, 0, 0, 3, 0, 0, 2, 0, 3, 0, 2, 0, 4, 1, 0]"
JUSTNESS,2.1666666666666665,1.9778181680534623,18,"[0, 3, 1, 5, 5, 5, 5, 3, 0, 1, 0, 3, 2, 0, 0, 3, 3, 0]"
JUTTING,0.6666666666666666,1.2309149097933274,12,"[0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 2, 3]"
JUVENILE,0.75,1.446411166701189,20,"[2, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 1, 4, 0, 5, 0, 0]"
JUVENILE COURT,0.625,1.1726039399558574,24,"[0, 3, 0, 0, 0, 0, 0, 0, 2, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0]"
JUVENILITY,0.6666666666666666,1.3451854182690983,15,"[5, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0]"
JUXTAPOSE,1.0,1.5275252316519468,13,"[0, 0, 0, 0, 4, 0, 0, 0, 2, 4, 2, 0, 1]"
JUXTAPOSITION,0.4666666666666667,0.7432233529572065,15,"[0, 0, 2, 0, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 1]"
KABOB,0.3333333333333333,1.1881770515720091,18,"[1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
KALE,0.23529411764705882,0.7524469885568255,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0]"
KALEIDOSCOPE,0.5,1.1547005383792515,16,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 4, 0, 0]"
KALEIDOSCOPIC,0.10526315789473684,0.45883146774112354,19,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
KAMIKAZE,0.7058823529411765,1.6494205756247002,17,"[0, 1, 0, 0, 0, 0, 0, 5, 5, 0, 0, 1, 0, 0, 0, 0, 0]"
KANGAROO,0.13793103448275862,0.5112171874107659,58,"[0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0]"
KAPUT,1.4615384615384615,1.8980421761815784,13,"[4, 3, 0, 0, 0, 2, 0, 5, 4, 1, 0, 0, 0]"
KARAOKE,0.5238095238095238,1.123345344008138,21,"[0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 5]"
KARAT,0.3157894736842105,1.1572300058975775,19,"[0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
KARATE,0.6666666666666666,1.0846522890932808,18,"[0, 0, 0, 3, 1, 1, 0, 0, 3, 0, 0, 2, 0, 2, 0, 0, 0, 0]"
KARMA,2.625,1.7841898254763515,16,"[2, 0, 3, 5, 2, 0, 4, 4, 0, 4, 3, 3, 5, 4, 0, 3]"
KAYAK,0.2222222222222222,0.7320844981409597,18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0]"
KAYAKER,0.05263157894736842,0.22941573387056177,19,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
KAZOO,0.14285714285714285,0.36313651960128146,14,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
KEBAB,0.5,1.400549342771779,14,"[0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 2, 0, 0]"
KEEL,0.5,1.4459976109624424,12,"[0, 0, 0, 0, 5, 0, 0, 1, 0, 0, 0, 0]"
KEELBOAT,0.09090909090909091,0.30151134457776363,11,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
KEELED,1.0,1.651445647689541,12,"[5, 0, 2, 0, 0, 0, 0, 0, 3, 2, 0, 0]"
KEEN,1.4705882352941178,1.841115390830499,17,"[0, 5, 3, 0, 1, 2, 4, 1, 0, 5, 1, 0, 0, 0, 0, 0, 3]"
KEENLY,1.4444444444444444,1.722591147497835,18,"[0, 1, 3, 5, 0, 0, 0, 1, 0, 5, 2, 3, 0, 1, 2, 3, 0, 0]"
KEENNESS,1.4666666666666666,1.5522640914238175,15,"[0, 1, 0, 0, 0, 2, 0, 5, 3, 3, 1, 3, 2, 0, 2]"
KEEP,0.5,1.27733274731701,20,"[0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
KEEP OFF,0.7894736842105263,1.5121341566151922,19,"[0, 1, 0, 5, 4, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
KEEP UP,1.1,1.6511558949637928,20,"[0, 0, 3, 0, 2, 0, 0, 5, 0, 3, 0, 0, 0, 4, 0, 0, 2, 0, 0, 3]"
KEEPER,0.2777777777777778,1.1785113019775793,18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0]"
KEEPING,0.6666666666666666,1.5718104959867516,18,"[0, 0, 0, 3, 0, 4, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0]"
KEEPSAKE,0.6666666666666666,1.2344267996967353,15,"[0, 0, 4, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 2, 0]"
KEG,0.0625,0.24999999999999997,16,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
KELP,0.3888888888888889,0.8498365855987975,18,"[0, 0, 0, 3, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 1, 0, 0, 0]"
KENNEL,0.5294117647058824,1.1788578719900635,17,"[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 4, 1]"
KEPT,0.375,0.8850612031567835,16,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0]"
KERATIN,0.15384615384615385,0.3755338080994054,13,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]"
KERCHIEF,0.16666666666666666,0.6370220572706061,24,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0]"
KERNEL,0.058823529411764705,0.24253562503633297,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
KEROSENE,0.47368421052631576,1.3067525929498998,19,"[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 1, 0, 0, 0]"
KETCHUP,0.35,0.6708203932499369,20,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 1, 2, 0, 0, 0]"
KETTLE,0.23529411764705882,0.9701425001453319,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0]"
KETTLEDRUM,0.7857142857142857,1.3688047244316384,14,"[2, 0, 1, 0, 0, 1, 0, 5, 0, 1, 0, 0, 1, 0]"
KETTLEDRUMMER,0.9090909090909091,1.3751033019046572,11,"[0, 0, 0, 0, 0, 1, 3, 0, 0, 3, 3]"
KEVLAR,0.23529411764705882,0.7524469885568253,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0]"
KEY,0.29411764705882354,0.6859943405700354,17,"[1, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
KEY WORD,0.0,0.0,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
KEYBOARD,0.7777777777777778,1.4371358589653878,18,"[0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 1, 0, 0, 5, 0, 3, 0, 1]"
KEYBOARDIST,0.5263157894736842,1.2635233389495326,19,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 3, 0]"
KEYCARD,0.17647058823529413,0.3929526239966879,17,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]"
KEYED,0.9333333333333333,1.6676187756655838,15,"[0, 0, 5, 0, 0, 1, 1, 0, 0, 0, 3, 0, 0, 4, 0]"
KEYHOLE,0.0,0.0,19,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
KEYLESS,0.11764705882352941,0.48507125007266594,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]"
KEYNOTE,0.4117647058823529,1.1757350641945108,17,"[0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 3, 0]"
KEYNOTE ADDRESS,0.2222222222222222,0.7320844981409595,18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0]"
KEYPAD,0.23529411764705882,0.7524469885568253,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0]"
KEYPRESS,0.23076923076923078,0.8320502943378437,13,"[0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0]"
KEYSTONE,0.15384615384615385,0.554700196225229,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]"
KEYSTROKE,0.7619047619047619,1.578124263319017,21,"[0, 0, 5, 0, 0, 0, 0, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0]"
KEYWORD,0.5555555555555556,1.3814835257889047,18,"[0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 5, 0, 0, 0, 0, 2, 0, 0]"
KHAKI,0.0,0.0,18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
KIBBLE,0.17647058823529413,0.5285941398709243,17,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
KICK,1.8421052631578947,1.6077298658784152,19,"[1, 0, 5, 3, 0, 4, 3, 4, 3, 0, 2, 0, 2, 1, 3, 2, 0, 2, 0]"
KICK AROUND,0.3888888888888889,0.8498365855987975,18,"[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 0, 0]"
KICK BACK,1.2,1.673320053068151,20,"[2, 0, 0, 0, 5, 2, 0, 3, 0, 5, 0, 2, 0, 1, 0, 0, 0, 3, 0, 1]"
KICK OFF,0.13333333333333333,0.35186577527449836,15,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]"
KICKABLE,0.75,1.4823523268955432,20,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 4, 0, 0, 3, 0, 1, 1]"
KICKBACK,0.4444444444444444,0.783823376129674,18,"[0, 0, 1, 0, 0, 0, 1, 0, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0]"
KICKBALL,0.8125,1.4705441169852742,16,"[0, 0, 0, 1, 0, 0, 3, 0, 0, 2, 0, 5, 0, 2, 0, 0]"
KICKBOXER,0.8421052631578947,1.6419215671732126,19,"[0, 0, 0, 4, 0, 0, 1, 0, 0, 2, 0, 4, 0, 0, 5, 0, 0, 0, 0]"
KICKBOXING,0.7058823529411765,1.1599949289950011,17,"[0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 2, 0, 2, 3, 0, 0, 0]"
KICKER,0.35,1.1821033884786185,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 0, 0]"
KICKING,1.7777777777777777,2.0452399702596544,18,"[5, 0, 0, 0, 0, 3, 3, 3, 1, 0, 0, 0, 5, 4, 0, 3, 0, 5]"
KICKOFF,0.2631578947368421,0.6533762964749499,19,"[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0]"
KICKSTAND,0.3157894736842105,0.820069887194403,19,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0]"
KICKSTART,0.5882352941176471,1.121317502394603,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 3, 2, 0, 2]"
KID,0.3684210526315789,0.9551338658818386,19,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0]"
KIDDER,1.5,1.4142135623730951,16,"[1, 2, 2, 2, 0, 0, 0, 1, 0, 2, 3, 1, 5, 2, 0, 3]"
KIDDING,1.2105263157894737,1.652571980897287,19,"[5, 5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 2, 1, 2]"
KIDDO,0.9473684210526315,1.8995228702237108,19,"[0, 4, 0, 4, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0]"
KIDNAP,0.8333333333333334,1.689065178277792,18,"[0, 0, 2, 0, 0, 0, 0, 5, 0, 0, 0, 0, 4, 0, 0, 0, 0, 4]"
KIDNAPER,0.47058823529411764,1.0675700831106785,17,"[4, 0, 1, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
KIDNAPPER,1.3,1.8945906376340311,20,"[5, 0, 3, 0, 0, 2, 0, 3, 0, 5, 1, 0, 0, 0, 0, 0, 0, 0, 5, 2]"
KIDNAPPING,0.7647058823529411,1.678146736905994,17,"[0, 0, 0, 2, 0, 1, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0]"
KIDNEY,2.3529411764705883,2.177761938050973,17,"[2, 2, 5, 5, 0, 5, 0, 5, 3, 1, 5, 1, 5, 1, 0, 0, 0]"
KIDNEY STONE,3.735294117647059,1.9742098308761369,34,"[5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 2, 0, 4, 5, 0, 3, 0, 5, 5, 5, 5, 0, 5, 5, 4, 0, 5, 5, 4, 4, 0, 5, 5]"
KIDS,0.4,1.0555973258234952,15,"[0, 1, 0, 0, 0, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
KILL,1.25,1.9701723141310308,20,"[0, 5, 0, 0, 5, 0, 0, 0, 3, 4, 5, 0, 0, 0, 0, 0, 0, 0, 1, 2]"
KILLABLE,0.9,1.4473205733717955,20,"[3, 0, 0, 2, 3, 0, 1, 0, 0, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 4]"
KILLER,1.5333333333333334,1.995232412766087,15,"[4, 0, 5, 0, 0, 0, 5, 2, 0, 1, 0, 4, 0, 2, 0]"
KILLING,1.2352941176470589,1.855040827202527,17,"[0, 3, 0, 0, 5, 0, 0, 4, 0, 0, 1, 1, 5, 0, 0, 2, 0]"
KILLINGLY,0.4583333333333333,1.062366786192884,24,"[0, 0, 4, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]"
KILLJOY,1.6666666666666667,2.14201664188625,18,"[5, 0, 0, 3, 0, 0, 0, 0, 5, 0, 4, 5, 0, 5, 0, 1, 1, 1]"
KILN,0.05263157894736842,0.22941573387056177,19,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
KILO,1.0,1.4638501094227998,15,"[0, 0, 1, 0, 0, 1, 1, 4, 3, 0, 0, 0, 0, 4, 1]"
KILOBYTE,0.16666666666666666,0.5773502691896257,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]"
KILOCALORIE,0.6666666666666666,1.4960264830861913,15,"[0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 5, 0, 0, 0, 0]"
KILOGRAM,0.5625,1.0935416468216166,16,"[0, 0, 1, 0, 2, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3, 0]"
KILOHERTZ,0.375,0.8062257748298549,16,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 3, 1, 0, 0, 0, 0, 0]"
KILOMETER,0.6111111111111112,0.9785276387866012,18,"[0, 2, 2, 0, 3, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]"
KILOWATT,0.25,1.0,16,"[0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
KILT,0.05263157894736842,0.22941573387056177,19,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
KILTER,1.3333333333333333,1.775250729197189,12,"[0, 0, 2, 3, 4, 0, 5, 0, 1, 0, 1, 0]"
KIMONO,0.11764705882352941,0.485071250072666,17,"[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
KIN,1.0555555555555556,1.5519332240873458,18,"[5, 0, 0, 2, 2, 0, 0, 0, 0, 3, 0, 1, 0, 0, 3, 0, 0, 3]"
KIND,2.35,1.8715318802914815,20,"[1, 3, 0, 3, 5, 3, 4, 4, 5, 2, 0, 3, 0, 0, 0, 5, 4, 0, 3, 2]"
KINDERGARTEN,0.3,0.9233805168766387,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 4, 0]"
KINDERGARTENER,0.1875,0.7378040652569471,32,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]"
KINDERGARTNER,0.04,0.2,25,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
KINDHEARTED,3.0,1.9364916731037085,17,"[3, 4, 4, 3, 2, 5, 5, 0, 0, 3, 3, 4, 5, 0, 0, 5, 5]"
KINDHEARTEDLY,3.0,2.1275139927797615,20,"[4, 0, 5, 5, 4, 3, 5, 5, 0, 0, 0, 5, 4, 4, 5, 5, 0, 3, 3, 0]"
KINDHEARTEDNESS,3.764705882352941,1.4374200745044001,17,"[2, 4, 4, 4, 5, 0, 5, 3, 5, 3, 5, 3, 5, 5, 5, 2, 4]"
KINDLE,0.8181818181818182,1.2203186015043321,22,"[0, 0, 0, 0, 4, 0, 0, 0, 1, 0, 0, 3, 3, 0, 2, 1, 0, 1, 2, 1, 0, 0]"
KINDLINESS,2.3333333333333335,1.8786728732554483,18,"[0, 1, 0, 3, 3, 1, 0, 2, 3, 3, 5, 0, 0, 5, 3, 5, 4, 4]"
KINDLING,0.5384615384615384,1.3301243435223526,13,"[0, 0, 3, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0]"
KINDLY,2.0625,2.0155644370746377,16,"[5, 1, 2, 3, 5, 0, 0, 0, 4, 4, 0, 4, 4, 0, 1, 0]"
KINDNESS,2.823529411764706,1.7405205441780578,17,"[0, 2, 1, 5, 3, 5, 5, 1, 4, 0, 5, 3, 2, 4, 2, 4, 2]"
KINDRED,2.1578947368421053,1.740471133366443,19,"[3, 4, 2, 2, 0, 1, 3, 0, 4, 3, 0, 5, 4, 1, 0, 2, 2, 5, 0]"
KINETIC,1.8125,1.8697147732564272,16,"[0, 1, 0, 3, 0, 3, 2, 4, 4, 0, 0, 3, 5, 0, 4, 0]"
KINETICALLY,1.7857142857142858,1.8883680959850138,14,"[2, 5, 4, 0, 0, 2, 3, 0, 5, 2, 0, 0, 0, 2]"
KINETICS,0.9375,1.3400870618483463,16,"[0, 0, 2, 3, 3, 0, 0, 0, 0, 0, 0, 3, 1, 0, 3, 0]"
KINFOLK,0.6666666666666666,1.2366938848016846,18,"[2, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1, 2, 3, 0, 0, 0]"
KING,0.5333333333333333,1.245945806357946,15,"[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 0]"
KINGDOM,0.10526315789473684,0.3153017676423057,19,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
KINGFISH,0.6875,1.4476993242152645,16,"[0, 3, 0, 0, 0, 0, 5, 0, 0, 0, 0, 2, 0, 1, 0, 0]"
KINGFISHER,0.0,0.0,23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
KINGHOOD,0.42857142857142855,1.0757057484009542,21,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0, 0, 1, 0, 0, 0, 3]"
KINGLESS,0.7142857142857143,1.4373357526806554,14,"[0, 0, 0, 0, 0, 0, 0, 3, 4, 3, 0, 0, 0, 0]"
KINGLIKE,1.2105263157894737,1.9601288894248499,19,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 0, 2, 1, 4, 5, 0, 5]"
KINGLINESS,0.47368421052631576,1.020262550775348,19,"[0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 2, 0, 0, 0]"
KINGLY,1.5333333333333334,1.807392228230128,15,"[0, 0, 0, 0, 3, 3, 0, 3, 0, 0, 4, 0, 2, 3, 5]"
KINGPIN,0.4444444444444444,1.1490262999202832,18,"[0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0]"
KINGSHIP,0.7142857142857143,1.489892687336984,14,"[0, 0, 1, 0, 0, 5, 0, 0, 3, 0, 1, 0, 0, 0]"
KINK,2.1875,2.0402205763103165,16,"[5, 0, 4, 4, 5, 0, 3, 0, 2, 3, 5, 1, 3, 0, 0, 0]"
KINKILY,1.8333333333333333,1.823054966742557,18,"[0, 3, 5, 2, 0, 0, 2, 5, 1, 1, 3, 0, 0, 5, 3, 1, 2, 0]"
